,rating,reviews,extracted_price,asin,title,link_clean,thumbnail,delivery,scrape_date,display_size,ram,disk_size,operating_system
94,5.0,3.0,1159.99,B0FWCK7N23,"ASUS TUF A16 Gaming Laptop, 16” WUXGA 144Hz, AMD Ryzen 7 7445HS, GeForce RTX 4050, 32GB RAM 1TB PCIe SSD, Webcam, 256gb 9H Docking Station, Backlit Keyboard, Windows 11 Home, Gray",https://www.amazon.com/ASUS-TUF-A16-GeForce-Keyboard/dp/B0FWCK7N23/,https://m.media-amazon.com/images/I/71FX2HOuPWL._AC_UY218_.jpg,FREE delivery,2026-03-23,16 inches,Info not available,1 TB,Windows 11 Home
96,4.1,323.0,349.98,B0FHHSFD3P,"HP Ultra Slim Laptop for Students and Business | 1 Year Office 365 | Intel Quad-Core, 8GB RAM | 1.6TB Storage (1TB Cloud, 512GB External and 128GB SSD) | Windows 11 Home, no Earbuds, Silver",https://www.amazon.com/HP-Students-Business-Storage-Quad-Core/dp/B0FHHSFD3P/,https://m.media-amazon.com/images/I/71R7IUPv1vL._AC_UY218_.jpg,FREE delivery,2026-03-23,14 inches,8 GB,64 GB,Windows 11
97,4.2,517.0,423.99,B0B338HW3T,"Dell Inspiron 15 3511 Laptop, 15.6"" FHD Touchscreen, Intel Core i5-1035G1, 12GB RAM, 256GB PCIe NVMe M.2 SSD, SD Card Reader, Webcam, HDMI, WiFi, Windows 11 Home, Black",https://www.amazon.com/Dell-Inspiron-3511-Touchscreen-i5-1035G1/dp/B0B338HW3T/,https://m.media-amazon.com/images/I/71Xxa-Ao8bL._AC_UY218_.jpg,FREE delivery,2026-03-23,15.6 inches,12 GB,256 GB,Windows 11
98,4.7,7.0,160.99,B0G68X6TNZ,"Lenovo IdeaPad 15.6"" HD Laptop, AMD Athlon Silver 7120U, 4GB RAM, 128GB SSD, AMD Radeon 610M, Numeric Keypad, Long Battery Life, HD Webcam, Windows 11 S, Gray (Renewed)",https://www.amazon.com/Lenovo-IdeaPad-Numeric-Battery-Windows/dp/B0G68X6TNZ/,https://m.media-amazon.com/images/I/71mpM7lWvIL._AC_UY218_.jpg,FREE delivery,2026-03-23,15.6 inches,4 GB,128 GB,Windows 11 S
99,4.1,1400.0,558.89,B0BZ8X9HGT,"HP Notebook Laptop, 15.6"" HD Touchscreen, Intel Core i3-1115G4 Processor, 32GB RAM, 1TB PCIe SSD, Webcam, Type-C, HDMI, SD Card Reader, Wi-Fi, Windows 11 Home, Silver",https://www.amazon.com/HP-Notebook-Touchscreen-i3-1115G4-Processor/dp/B0BZ8X9HGT/,https://m.media-amazon.com/images/I/61oAh3XrX+L._AC_UY218_.jpg,FREE delivery,2026-03-23,15.6 inches,32 GB,1 TB,Windows 11 Home
100,4.2,83.0,249.97,B0G1V2TFM7,"Lenovo IdeaPad Slim 3i - 15.6“ FHD Dispaly - Intel 4 Cores - Microsoft 365 Included - 1.1TB Storage | 128GB SSD and 1TB Cloud, Military-Grade, no Mouse | Learn, Work, Quality and Stream",https://www.amazon.com/Lenovo-IdeaPad-Slim-Microsoft-Military-Grade/dp/B0G1V2TFM7/,https://m.media-amazon.com/images/I/71VpLH1hp9L._AC_UY218_.jpg,FREE delivery,2026-03-23,15.6 inches,Info not available,128 GB,Windows 11
101,4.7,11.0,939.49,B0FR96DGPY,"Lenovo LOQ Gaming Laptop, 15.6"" FHD 144Hz Display, Intel Core i5-13450HX, NVIDIA GeForce RTX 5050, 16GB DDR5 RAM, 512GB SSD, Wi-Fi 6, Backlit Keyboard, Windows 11 Pro, Luna Grey, w/Mytrix Accessory",https://www.amazon.com/Lenovo-Display-i5-13450HX-Keyboard-Accessory/dp/B0FR96DGPY/,https://m.media-amazon.com/images/I/71PPx9EVN3L._AC_UY218_.jpg,FREE delivery,2026-03-23,15.6 inches,16 GB,512 GB,Windows 11 Pro
104,5.0,1.0,719.99,B0GHCBYSPC,"Dell Touchscreen 15.6"" Business Laptop Computer, 16GB RAM 1TB Storage (512GB SSD+512GB Docking Station Set), Intel Core i7-1355U Processor, FHD Display, Windows 11, SageNova Earphones, Black",https://www.amazon.com/Dell-Touchscreen-Business-Processor-Earphones/dp/B0GHCBYSPC/,https://m.media-amazon.com/images/I/61WVWmInabL._AC_UY218_.jpg,FREE delivery,2026-03-23,15.6 inches,16 GB,512 GB,Windows 11 Home
105,4.3,132.0,369.99,B0FLKPK1ZQ,Lenovo IdeaPad 15.6 inch Laptop Computer with Microsoft 365 Home and Business • 8GB RAM • 256GB PCIe SSD • Intel Core • Wi-Fi 6 • 1TB Cloud Storage • 11HR Battery • Windows 11,https://www.amazon.com/Lenovo-Computer-Microsoft-Business-Recovery/dp/B0FLKPK1ZQ/,https://m.media-amazon.com/images/I/61iyPh3A2cL._AC_UY218_.jpg,FREE delivery,2026-03-23,15.6 inches,8 GB,256 GB,Windows 11
106,4.1,38.0,859.0,B0CZP2YZH6,"acer Swift Go 14 Laptop | 14"" 1920 x 1200 Touch Display | Unlock AI Experiences | AMD Ryzen 7 8845HS Octa-Core Ryzen AI Capable Processor | 16GB LPDDR5X | 1TB PCIe Gen 4 SSD | SFG14-63T-R1F4",https://www.amazon.com/Display-Experiences-Octa-Core-Processor-SFG14-63T-R1F4/dp/B0CZP2YZH6/,https://m.media-amazon.com/images/I/71L9qvTonML._AC_UY218_.jpg,FREE delivery,2026-03-23,14 inches,16,1 TB,Windows 11 Home
107,4.6,33.0,635.99,B0FTQT4B28,"Lenovo IdeaPad Business Laptop, 15.6"" FHD Touchscreen Display, Intel 13th 10-Core i5 CPU (Up to 4.6 GHz), 16GB RAM, 1TB SSD, Copilot AI Ready, Wi-Fi 6, Windows 11 Pro with Microsoft Office, WOWPC USB",https://www.amazon.com/Lenovo-IdeaPad-Business-Touchscreen-Microsoft/dp/B0FTQT4B28/,https://m.media-amazon.com/images/I/71d6wqPXB3L._AC_UY218_.jpg,FREE delivery,2026-03-23,15.6 inches,16 GB,1 TB,Windows 11 Pro
108,4.1,1400.0,225.99,B0BQ9W4DV3,"HP 2023 15'' HD IPS Laptop, Windows 11, Intel Pentium 4-Core Processor Up to 2.70GHz, 8GB RAM, 128GB SSD, HDMI, Super-Fast 6th Gen WiFi, Dale Red (Renewed)",https://www.amazon.com/HP-15-Laptop-Processor-Super-Fast/dp/B0BQ9W4DV3/,https://m.media-amazon.com/images/I/712VAsKBk-L._AC_UY218_.jpg,FREE delivery,2026-03-23,15 inches,8 GB,128 GB,Windows 11
111,3.8,4.0,779.99,B0FDMBQP2G,"ASUS Vivobook Pro 16"" WUXGA Laptop Computer, 13th Gen Intel i9-13900H, NVIDIA GeForce RTX 4050 6GB, 16GB DDR4 RAM, 1TB SSD, Thunderbolt 4, Backlit Keyboard, Fingerprint, Windows 11 Home (Renewed)",https://www.amazon.com/ASUS-Vivobook-Pro-Thunderbolt-Fingerprint/dp/B0FDMBQP2G/,https://m.media-amazon.com/images/I/61ftHLnKn-L._AC_UY218_.jpg,FREE delivery,2026-03-23,16 inches,Info not available,1 TB,Windows 11 Home
114,3.8,4.0,365.0,B0FTSQTKYB,"HP EliteBook 830 G8 Business Laptop, 13.3"" FHD Touchscreen, Intel Core i7-1185G7-12M Cache, 16GB RAM, 512GB SSD, CAM, Windows 11 Pro (Renewed)",https://www.amazon.com/HP-830-G8-Touchscreen-i7-1185G7-12M/dp/B0FTSQTKYB/,https://m.media-amazon.com/images/I/71iL7LZEBBL._AC_UY218_.jpg,FREE delivery,2026-03-23,13.3 inches,Info not available,512 GB,Windows 11 Pro
115,4.1,302.0,809.99,B0DP15YMQ8,"HP 17 Laptop, 17.3"" FHD Display, 32GB RAM, 1TB SSD, AMD Ryzen 5 Processor(Beats i7-1165G7, Up to 4.3GHz), Webcam, Numeric Keypad, Long Battery Life, Windows 11 Home, Alpacatec Accessories, Silver",https://www.amazon.com/HP-Processor-i7-1165G7-Alpacatec-Accessories/dp/B0DP15YMQ8/,https://m.media-amazon.com/images/I/71mwaH4jJ1L._AC_UY218_.jpg,FREE delivery,2026-03-23,17.3 inches,Info not available,1 TB,Windows 11 Pro
116,4.3,10900.0,49.99,B0B9NNWXVP,"MNN Portable Monitor 15.6inch FHD 1080P USB C HDMI Gaming Ultra-Slim IPS Display w/Smart Cover & Speakers,HDR Plug&Play, External Monitor for Laptop PC Phone Mac (15.6'' 1080P)",https://www.amazon.com/MNN-Portable-15-6inch-Ultra-Slim-Speakers/dp/B0B9NNWXVP/,https://m.media-amazon.com/images/I/81Q9vMNUOyL._AC_UY218_.jpg,FREE delivery,2026-03-23,15.58,Info not available,Info not available,Info not available
117,4.3,168.0,322.31,B0CL12F612,"HP EliteBook 840 G7 14” FHD Intel Core i5-10310U 1.7GHz Quad Core, 16GB RAM, 512GB NVMe, Windows 11 Pro 64Bit, CAM (Renewed)",https://www.amazon.com/HP-EliteBook-840-G7-i5-10310U/dp/B0CL12F612/,https://m.media-amazon.com/images/I/51U7BcWS6eL._AC_UY218_.jpg,FREE delivery,2026-03-23,14.00 inches,16 GB,512 GB,Windows 11 Pro
118,4.6,48.0,269.99,B0FRMZK2MG,"HP Chromebook 15 Laptop ( 15.6"" Anti-Glare, Intel N200, 8GB DDR5 RAM, 192GB Storage (64GB eMMC + 128GB SD), 4-Core(> i3-1115G4), Numeric KB) Home & Student, Webcam w/Shutter, Wi-Fi, Chrome OS, Silver",https://www.amazon.com/Chromebook-15-Anti-Glare-Storage-i3-1115G4/dp/B0FRMZK2MG/,https://m.media-amazon.com/images/I/71+U6IBa3JL._AC_UY218_.jpg,FREE delivery,2026-03-23,15.6 inches,8 GB,192 GB,Chrome OS
119,3.8,124.0,109.99,B0CMV62KLN,"asus ASUS Chromebook CX1, 15.6/'' Full HD NanoEdge Display, Intel Celeron N3350 Processor, 64GB eMMC Storage, 4GB RAM, Spill-Resistant Keyboard, Chrome OS, Mineral Gray, CX1500CNA-WS44F (Renewed)",https://www.amazon.com/ASUS-Chromebook-Processor-Spill-Resistant-CX1500CNA-WS44F/dp/B0CMV62KLN/,https://m.media-amazon.com/images/I/61Uuzxl7TWL._AC_UY218_.jpg,FREE delivery,2026-03-23,15.6 inches,64 GB,64 GB,Chrome OS
120,5.0,1.0,519.0,B0GP2TW2RD,"HP 17 Touch Screen Laptop, 17.3"" HD+, 8GB RAM, 256GB SSD, AMD Ryzen 5 Processor(Beats i7-1165G7, Up to 4.3GHz), Lifetime MS Office + Windows 11 Pro, Alpacatec Accessories, Silver",https://www.amazon.com/HP-Processor-i7-1165G7-Alpacatec-Accessories/dp/B0GP2TW2RD/,https://m.media-amazon.com/images/I/71mwaH4jJ1L._AC_UY218_.jpg,FREE delivery,2026-03-23,17.3 inches,Info not available,256 GB,Windows 11 Pro
121,4.3,258.0,1599.0,B0DZFVBQLK,"msi Katana 15 HX 15.6” 165Hz QHD+ Gaming Laptop: Intel Core i9-14900HX, NVIDIA Geforce RTX 5070, 32GB DDR5, 1TB NVMe SSD, RGB Keyboard, Win 11 Home: Black B14WGK-016US",https://www.amazon.com/Katana-15-6-165Hz-Gaming-Laptop/dp/B0DZFVBQLK/,https://m.media-amazon.com/images/I/71TvKdAmIjL._AC_UY218_.jpg,FREE delivery,2026-03-23,15.6 inches,32 GB,1 TB,Windows 11 Home
123,4.1,363.0,279.0,B0DBZ5SL9T,"15.6-inch, 16GB RAM, 512GB SSD, FHD IPS Display Laptop Computer, N5095 Quad Core, 2.4/5G WiFi, BT4.2 Backlit and Fingerprint, Lightweight and Portable",https://www.amazon.com/UOWAMOU-15-6-inch-Computer-Fingerprint-Lightweight/dp/B0DBZ5SL9T/,https://m.media-amazon.com/images/I/71JO6Sxfk1L._AC_UY218_.jpg,FREE delivery,2026-03-23,15.6 inches,Info not available,512 GB,Windows 11 Pro
124,4.8,24.0,433.9,B0F36WQS6N,Lenovo ThinkPad L14 Ryzen 5 PRO 7530U 6-Core 256GB SSD 16GB RAM FHD (1920x1080) IPS Non Touch Windows 11 Professional (Renewed),https://www.amazon.com/Lenovo-ThinkPad-L14-1920x1080-Professional/dp/B0F36WQS6N/,https://m.media-amazon.com/images/I/51YoNV8YoBL._AC_UY218_.jpg,FREE delivery,2026-03-23,14 inches,Info not available,256 GB,Windows 11 Pro
125,4.7,190.0,1849.0,B0FWD7QF6M,"Apple 2025 MacBook Pro Laptop with M5 chip with 10‑core CPU and 10‑core GPU: Built for Apple Intelligence, 14.2-inch Liquid Retina XDR Display, 24GB Unified Memory, 1TB SSD Storage; Silver",https://www.amazon.com/Apple-2025-MacBook-Laptop-10%E2%80%91core/dp/B0FWD7QF6M/,https://m.media-amazon.com/images/I/61qzZUkfYjL._AC_UY218_.jpg,FREE delivery,2026-03-23,14.2 inches,24 GB,1 TB,Mac OS
126,4.0,178.0,263.04,B0F53SQRH4,"Dell Latitude 5420 14"" FHD Business Laptop Computer, Intel Quad-Core i5-1145G7, 16GB DDR4 RAM, 256GB SSD, Camera, HDMI, Windows 11 Pro (Renewed)",https://www.amazon.com/Dell-Latitude-5420-Quad-Core-i5-1145G7/dp/B0F53SQRH4/,https://m.media-amazon.com/images/I/616jxxM4VLL._AC_UY218_.jpg,FREE delivery,2026-03-23,14 inches,16,256 GB,Windows 11 Pro
127,4.0,18.0,249.66,B0FZ9SC77Y,"15.6"" FHD Laptop Computer, Win 11 Laptop with Intel Dual-Core 4425Y, 16GB RAM 256GB SSD,Lightweight Portable Notebook for Student Online Learning, Home Office, Light Business & Entertainment",https://www.amazon.com/Tylvx-Dual-Core-4425Y-Lightweight-Entertainment/dp/B0FZ9SC77Y/,https://m.media-amazon.com/images/I/71IibeeUc2L._AC_UY218_.jpg,FREE delivery,2026-03-23,15.6 inches,256 GB,256 GB,Windows 11
128,4.3,237.0,229.98,B0DQXHKYJ4,"HP 14"" Ultra Light Laptop for Student & Home (Intel Quad-Core N4120, 4GB RAM, 128GB(64GB + 64GB SD), 1-Year Office 365) 11-Hr Long Battery Life, Webcam, WiFi, Win 11 Home in S Mode - Snow White",https://www.amazon.com/HP-14-Student-Quad-Core-Battery/dp/B0DQXHKYJ4/,https://m.media-amazon.com/images/I/81qzTdQkqJL._AC_UY218_.jpg,FREE delivery,2026-03-23,14 inches,4 GB,128 GB,Windows 11 Home
129,4.2,177.0,298.0,B0C9NS5SHH,"HP Portable Laptop, Student and Business, 14"" HD Display, Intel Quad-Core N4120, 16GB DDR4 RAM, 64GB eMMC, 1 Year Office 365, Webcam, SD Card Reader, HDMI, Wi-Fi, Windows 11 Home, Blue, KKE Mousepad",https://www.amazon.com/HP-Portable-Business-Quad-Core-Mousepad/dp/B0C9NS5SHH/,https://m.media-amazon.com/images/I/71xWsil751L._AC_UY218_.jpg,FREE delivery,2026-03-23,14 inches,16 GB,64 GB,Windows 11 Home
130,4.1,810.0,279.97,B0FB38NSP7,"HP Rose Gold Ultrabook Laptop with Microsoft Office 365, 1.1TB Storage (1TB OneDrive and 64GB SSD), 8GB RAM, Intel Multi-Core, No Mouse | Casual Use, Stunning Color, Quick Setup, Lightweight",https://www.amazon.com/HP-Ultrabook-Storage-OneDrive-Windows/dp/B0FB38NSP7/,https://m.media-amazon.com/images/I/71c7Kq72X6L._AC_UY218_.jpg,FREE delivery,2026-03-23,14 inches,8 GB,64 GB,Win 11 Home S Mode
131,4.4,63.0,849.99,B0FSGYJDTF,"HP 17.3 Inch FHD Business Laptop with Office 365 for The Web, AMD 7000 Series Ryzen Processor (Beats Intel i7-1355U), Copilot AI, 32GB RAM, 1TB SSD, HDMI, Wi-Fi 6, Windows 11, WOWPC USB, No Mouse",https://www.amazon.com/HP-Business-Laptop-Processor-i7-1355U/dp/B0FSGYJDTF/,https://m.media-amazon.com/images/I/61BftRz8L6L._AC_UY218_.jpg,FREE delivery,2026-03-23,17.3 inches,32 GB,1 TB,Windows 11 Home
132,4.1,668.0,205.99,B0D6PHQVSV,"ASUS Lightweight 15.5"" Full HD Laptop, Windows 11 Home OS, Intel Celeron Processor Up to 2.76GHz, 4GB LPDDR4, 128GB SSD, Backlit Keyboard, Star Black (Renewed)",https://www.amazon.com/ASUS-Lightweight-15-5-Laptop-Processor/dp/B0D6PHQVSV/,https://m.media-amazon.com/images/I/81iWt-wCcpL._AC_UY218_.jpg,FREE delivery,2026-03-23,15.5 inches,4,128 GB,Windows 11
133,4.5,1200.0,417.0,B0DWMLHYJ5,"HP 15.6 inch Laptop, HD Touchscreen Display, AMD Ryzen 3 7320U, 8 GB RAM, 256 GB SSD, AMD Radeon Graphics, Windows 11 Home, Natural Silver, 15-fc0399nr",https://www.amazon.com/HP-Touchscreen-Display-Graphics-15-fc0399nr/dp/B0DWMLHYJ5/,https://m.media-amazon.com/images/I/71XTCkgshfL._AC_UY218_.jpg,FREE delivery,2026-03-23,15.6 inches,Info not available,256 GB,Windows 11 Home
135,4.3,33.0,154.99,B0FRW9YXSV,"ASUS 15.6"" FHD IPS Chromebook Plus, Intel Celeron Processor Up to 2.79GHz, 4GB Ram, 128GB SSD, HDMI, Ultra-Fast WiFi 6, Chrome OS, Star Blue, Renewed",https://www.amazon.com/ASUS-15-6-Chromebook-Processor-Ultra-Fast/dp/B0FRW9YXSV/,https://m.media-amazon.com/images/I/71t2AQLGQeL._AC_UY218_.jpg,FREE delivery,2026-03-23,15.6 inches,Info not available,128 GB,Chrome OS
136,5.0,4.0,493.48,B0D16ZGK9P,"Dell Latitude 5500 Laptop | 15.6"" 1920x1080 FHD | Core i5-8365U - 1TB SSD Hard Drive - 32GB RAM | 4 cores @ 4.1 GHz Win 11 Pro Silver (Renewed)",https://www.amazon.com/Dell-Latitude-5500-Laptop-1920x1080/dp/B0D16ZGK9P/,https://m.media-amazon.com/images/I/61frSP0Sd1S._AC_UY218_.jpg,FREE delivery,2026-03-23,15.6 inches,32 GB,1000 GB,Windows 11 Pro
137,4.2,555.0,499.0,B0CQN3FDH5,"Lenovo IdeaPad 1 Laptop, 15.6” FHD Display, Intel Celeron N4500 Processor, 20GB RAM, 1TB SSD, SD Card Reader, Numeric Keypad, HDMI, Wi-Fi 6, Windows 11 Home, 1 Year Office 365, Grey",https://www.amazon.com/LENOVO-IdeaPad-Display-Celeron-Processor/dp/B0CQN3FDH5/,https://m.media-amazon.com/images/I/71496nJIhVL._AC_UY218_.jpg,FREE delivery,2026-03-23,15.6 inches,20 GB,1 TB,Windows 11 Home
138,5.0,3.0,399.95,B0G2HXLFKM,"Lenovo IdeaPad Touchscreen Business Laptop, Intel 10-Core i5-1335U (Up to 4.6 GHz), 15.6"" FHD Display, 8GB RAM, 256B SSD, Copilot AI-Ready, Wi-Fi 6, SD Card Reader, Windows 11 Home",https://www.amazon.com/Lenovo-Touchscreen-Business-i5-1335U-AI-Ready/dp/B0G2HXLFKM/,https://m.media-amazon.com/images/I/61DvMcftxZL._AC_UY218_.jpg,FREE delivery,2026-03-23,15.6 inches,8 GB,256 GB,Windows 11 Home
139,4.1,2000.0,703.1950609756097,B0B2D77YB8,"HP 14"" Ultral Light Laptop for Students and Business, Intel Quad-Core, 8GB RAM, 192GB Storage(64GB eMMC+128GB Ghost Manta SD Card), 1 Year Office 365, USB C, Win 11 S",https://www.amazon.com/HP-Students-Business-Quad-Core-Storage/dp/B0B2D77YB8/,https://m.media-amazon.com/images/I/71pC5a07lyL._AC_UY218_.jpg,fo not availa,2026-03-23,14 inches,8 GB,192 GB,Windows 11 Home
140,4.2,49.0,267.39,B0FF4LGG9D,"ASUS Vivobook 14"" FHD Laptop, Intel Core i3-1315U Processor, 8GB RAM, 128GB SSD, Windows 11 Home, Intel UHD Graphics, Wi-Fi, Bluetooth, Quiet Blue, X1404VA-I38128",https://www.amazon.com/ASUS-Vivobook-Processor-Bluetooth-X1404VA-I38128/dp/B0FF4LGG9D/,https://m.media-amazon.com/images/I/51W04meGgAL._AC_UY218_.jpg,FREE delivery,2026-03-23,14 inches,Info not available,128 GB,Windows 11 Home
141,4.5,44.0,299.99,B0FVG963P7,"HP 15.6"" Business Laptop Computer with Microsoft 365 • 2026 Edition • Copilot AI • Intel 4-Core N100 CPU • 1.1TB Storage (1TB OneDrive + 128GB UFS) • Windows 11 • w/o Mouse",https://www.amazon.com/HP-Business-Computer-Microsoft-OneDrive/dp/B0FVG963P7/,https://m.media-amazon.com/images/I/71aWvJ95RmL._AC_UY218_.jpg,FREE delivery,2026-03-23,15.6 inches,4 GB,128 GB,Windows 11
142,4.1,41.0,499.0,B0G66MVN1H,"HP 15.6"" FHD Touch Laptop, Intel i5, 16GB RAM, 512GB SSD, Windows 11 Pro, Wi-Fi 6, Flagship Business Laptop Bundle with Docking Station – Natural Silver",https://www.amazon.com/HP-16GB-512GB-SSD-Flagship/dp/B0G66MVN1H/,https://m.media-amazon.com/images/I/71q45zEbcqL._AC_UY218_.jpg,FREE delivery,2026-03-23,15.6 inches,Info not available,512 GB,Windows 11 Pro
143,3.9,160.0,279.99,B0FSNSNPWB,"Lenovo IdeaPad Laptop Computer - 8GB RAM - 256GB SSD Storage - Intel Core - Microsoft Office for The Web | Rapid Charging, Webcam, Windows 11 no Mouse | Essential Laptop, Slim, Light",https://www.amazon.com/Lenovo-IdeaPad-Laptop-Computer-Microsoft/dp/B0FSNSNPWB/,https://m.media-amazon.com/images/I/71AyDxhNKpL._AC_UY218_.jpg,FREE delivery,2026-03-23,14 inches,20 GB,256 GB,Windows 11
144,4.1,17.0,719.0,B0G59HXRYM,"HP Touchscreen Laptop, 680M AMD Ryzen 7 7730U(8-Cores, Beats i7-1355U) 32GB RAM 1TB SSD, 15.6"" FHD IPS Display Win11 Pro WiFi6 Numeric Keypad Webcam w/GM Accessory Computer for Business and Gaming",https://www.amazon.com/HP-Touchscreen-i7-1355U-Accessory-Computer/dp/B0G59HXRYM/,https://m.media-amazon.com/images/I/71wKosN4-nL._AC_UY218_.jpg,FREE delivery,2026-03-23,15.6 inches,32 GB,1 TB,Windows 11 Pro
145,4.5,63.0,624.99,B0FQNBT9XZ,"HP OmniBook X FILP Copilot+ PC 16 inch 2K Touch 2-in-1 Touchs Laptop, AMD Ryzen AI 5 340, 16GB DDR5 RAM, 512GB SSD, Backlit KB, Copilot+ PC, Windows 11 Home, Meteor Silver, 16-ar0013dx",https://www.amazon.com/HP-OmniBook-Copilot-Backlit-16-ar0013dx/dp/B0FQNBT9XZ/,https://m.media-amazon.com/images/I/51RYT38RA1L._AC_UY218_.jpg,FREE delivery,2026-03-23,16 inches,16.00 GB,512 GB,Windows 11 Home
150,3.7,154.0,350.99,B0FGG5BJMQ,"Dell Latitude 5400 Laptop FHD Touchscreen, Intel Core I5-8365U 8th Gen Processor, 32GB Ram, 1TB SSD, Webcam, Type C, HDMI Windows 11 Pro (Renewed)",https://www.amazon.com/Dell-Latitude-5400-Touchscreen-Processor/dp/B0FGG5BJMQ/,https://m.media-amazon.com/images/I/61Z+Jy2xsYL._AC_UY218_.jpg,FREE delivery,2026-03-23,14 inches,Info not available,1 TB,Windows 11 Pro
152,4.5,5.0,469.99,B0FP49885B,"Lenovo 2026 New V15 Business and Student Laptop, Ryzen 3 7320U(Outperforms Intel i7-1065G7), 16GB RAM, 512GB SSD, 15.6"" FHD, Ultra Quiet Design, Long Battery Life, Wi-Fi 6, Bluetooth 5, Windows 11 Pro",https://www.amazon.com/Lenovo-V15-Outperforms-i7-1065G7-Bluetooth/dp/B0FP49885B/,https://m.media-amazon.com/images/I/71NMsfRg4uL._AC_UY218_.jpg,FREE delivery,2026-03-23,15.6 inches,16 GB,256 GB,Windows 11 Pro
155,4.2,23.0,993.95,B0B9RKBG7H,"Dell 16 Touchscreen Laptop for Business & Home Student, Intel Core 7 150U Processor, AI Copilot+ PC, 32GB DDR5 RAM, 1TB PCIe SSD, WiFi 6E, Fingerprint, Backlit KB, Office 365, Windows 11 Home",https://www.amazon.com/Dell-16-Computer-Business-Bluetooth/dp/B0B9RKBG7H/,https://m.media-amazon.com/images/I/81kXj43-RzL._AC_UY218_.jpg,FREE delivery,2026-03-23,16 inches,32 GB,1 TB,Windows 11 Home
157,3.8,1200.0,131.52,B01FWKBZP6,Dell Latitude E6420 Laptop - HDMI - i5 2.5ghz - 4GB DDR3 - 320GB - DVD - Windows 10 64bit - (Renewed),https://www.amazon.com/Dell-Latitude-E6420-Laptop-Windows/dp/B01FWKBZP6/,https://m.media-amazon.com/images/I/61LEE-8XCkL._AC_UY218_.jpg,FREE delivery,2026-03-23,14 inches,4 GB,512 GB,Windows 10
160,3.8,8.0,299.99,B0G4NQS7PD,"HP New 15.6 inch Laptop Computer, 2026 Edition, Intel High-Performance 4 cores N100 CPU, 128GB SSD, Windows 11 Pro with Office 365 for The Web",https://www.amazon.com/HP-Laptop-Computer-High-Performance-Windows/dp/B0G4NQS7PD/,https://m.media-amazon.com/images/I/61H4Jg4ZLUL._AC_UY218_.jpg,FREE delivery,2026-03-23,15.6 inches,4 GB,128 GB,Windows 11
161,4.6,40.0,369.99,B0G15MWLSR,"acer Aspire 3 Laptop | AMD Ryzen 7 7730U CPU(beat Intel i7-1365U) | 15.6"" FHD Display | Backlit Keyboard | 8GB RAM | 256GB SSD | Win 11 Pro | School, Business & Productivity",https://www.amazon.com/acer-Aspire-i7-1365U-Keyboard-Productivity/dp/B0G15MWLSR/,https://m.media-amazon.com/images/I/71I0VuP5BnL._AC_UY218_.jpg,FREE delivery,2026-03-23,15.6 inches,8 GB,256 GB,Windows 11 Pro
162,4.8,43.0,1199.99,B0FFJ16XQ9,"ASUS ROG Strix G16 (2025) Gaming Laptop, 16” FHD+ 16:10 165Hz/3ms, NVIDIA® GeForce RTX™ 5050, Intel® Core™ i5-13450HX, 16GB DDR5-5600, 1TB PCIe Gen 4 SSD, Wi-Fi 7, Windows 11 Home, G615JH-DS54",https://www.amazon.com/ASUS-ROG-Strix-Gaming-Laptop/dp/B0FFJ16XQ9/,https://m.media-amazon.com/images/I/61LlFyN+B3L._AC_UY218_.jpg,FREE delivery,2026-03-23,16 inches,16 GB,1 TB,Windows 11 Home
163,4.4,336.0,288.88,B0BZXZSG4J,"Lenovo IdeaPad 1 15.6"" FHD Laptop, Intel Pentium Silver N6000, 12GB RAM, 256GB PCIe SSD+128GB eMMC, 1 Year Microsoft Office 365, Webcam, Type-C, SD Card Reader, Wi-Fi 6, Windows 11",https://www.amazon.com/Lenovo-IdeaPad-Pentium-Microsoft-Windows/dp/B0BZXZSG4J/,https://m.media-amazon.com/images/I/61T2RHbgy0L._AC_UY218_.jpg,FREE delivery,2026-03-23,15.6 inches,12 GB,256 GB,Windows 11
164,4.3,31.0,1329.99,B0FSGJZDNT,"msi Cyborg 17 17.3"" FHD 144Hz Gaming Laptop: Intel Core 7-240H, NVIDIA Geforce RTX 5060, 16GB DDR5, 1TB NVMe SSD, Type C, Wi-Fi 6E, Win 11 Home: Translucent Black B2RWFKG-074US",https://www.amazon.com/msi-Cyborg-144Hz-Gaming-Laptop/dp/B0FSGJZDNT/,https://m.media-amazon.com/images/I/71eJzm2Rj7L._AC_UY218_.jpg,FREE delivery,2026-03-23,17.3 inches,Info not available,1 TB,Windows 11 Home
167,4.1,90.0,249.98,B0DSQB6Y29,"HP 14"" Business Laptop Computer with Microsoft Office 365, Intel Quad-Core Processor, 64GB eMMC, 4GB RAM, Windows 11 Laptop, PLUSERA Earphones, White",https://www.amazon.com/HP-14-Quad-Core-Microsoft-Earphones/dp/B0DSQB6Y29/,https://m.media-amazon.com/images/I/61gKqxELTBL._AC_UY218_.jpg,FREE delivery,2026-03-23,14 inches,4 GB,64 GB,Info not available
