,rating,reviews,extracted_price,asin,title,link_clean,thumbnail,delivery,scrape_date,display_size,ram,disk_size,operating_system
123,4.2,43.0,599.99,B0DFDN558V,"Acer Aspire 5 15 Slim Laptop | 15.6"" FHD IPS Touch 1920 x 1080 | Intel Core i7-1355U | Intel Iris Xe Graphics | 16GB LPDDR5 | 512GB Gen 4 SSD | Wi-Fi 6E 802.11ax | Backlit Keyboard |",https://www.amazon.com/Acer-i7-1355U-Graphics-802-11ax-Keyboard/dp/B0DFDN558V/,https://m.media-amazon.com/images/I/71kmViEHobL._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6 inches,Info not available,512 GB,Windows 11 Home
124,4.4,120.0,378.98,B0F7577RSP,"HP 15 15.6"" FHD Laptop Computer Student and Business, Intel Quad-Core Processor (Beat i3-1115G4), 16GB DDR4 RAM, 256GB PCIe SSD, WiFi 6E, Bluetooth 5.3, HDMI, Type-C, Silver, Windows 11 Pro, Wendbo",https://www.amazon.com/HP-15-Quad-Core-Processor-i3-1115G4/dp/B0F7577RSP/,https://m.media-amazon.com/images/I/71IhDlbhcsL._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6 inches,16 GB,256 GB,Windows 11 Pro
125,4.3,229.0,259.0,B0DJH8BVFX,"HP Premium Stream 14"" HD BrightView Laptop, Intel Celeron N4120, 16GB RAM, 64GB eMMC Storage, HD Webcam, UHD Graphics, 1 Year Office 365, Bluetooth, WiFi, HDMI, Win 11s, Blue, 32GB Hotface USB Card",https://www.amazon.com/HP-Stream-BrightView-Graphics-Bluetooth/dp/B0DJH8BVFX/,https://m.media-amazon.com/images/I/718sO7OZO1L._AC_UY218_.jpg,FREE delivery,2025-08-01,14 inches,16 GB,64 GB,Windows 11 S
126,4.3,464.0,291.0,B0CWHYV27D,"ASUS Vivobook Go 15.6” FHD Slim Laptop, AMD Ryzen 3 7320U Quad Core Processor, 8GB DDR5 RAM, 128GB SSD, Windows 11 Home, Fast Charging, Webcam Sheild, Military Grade Durability, Black, E1504FA-AS33",https://www.amazon.com/ASUS-Vivobook-Laptop-Windows-E1504FA-AS33/dp/B0CWHYV27D/,https://m.media-amazon.com/images/I/71TfjqvF4YL._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6 inches,8 GB,128 GB,Windows 11 Home S
127,4.1,1189.0,311.47,B0CL7Z6GTZ,"HP 15.6"" Portable Laptop (Include 1 Year Microsoft 365), HD Display, Intel Quad-Core N200 Processor, 16GB RAM, 128GB Storage, Wi-Fi 6, Webcam, HDMI, Numeric Keypad, Windows 11 Home, Silver",https://www.amazon.com/HP-Portable-Microsoft-Quad-Core-Processor/dp/B0CL7Z6GTZ/,https://m.media-amazon.com/images/I/713XTyObMWL._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6 inches,16 GB,128 GB,Windows 11 Home
128,3.8,2261.0,318.94,B08CCKVS59,Apple Early 2020 MacBook Air with 1.1GHz Intel Core i3 13-inch 8GB RAM 256GB SSD Storage Space Gray (Renewed),https://www.amazon.com/Apple-MacBook-13-inch-256GB-Storage/dp/B08CCKVS59/,https://m.media-amazon.com/images/I/614cRebMvmL._AC_UY218_.jpg,FREE delivery,2025-08-01,13.3 inches,8 GB,256 GB,Mac OS X 10.0 Cheetah
129,4.1,1343.0,399.0,B0CDQTSSTR,"Lenovo IdeaPad 1 Student Laptop, Intel Dual Core Processor, 20GB RAM, 1TB SSD + 128GB eMMC, 15.6"" FHD Display, 1 Year Office 365, Windows 11 Home, Wi-Fi 6, Webcam, Bluetooth, SD Card Reader, Grey",https://www.amazon.com/Lenovo-IdeaPad-Student-Processor-Bluetooth/dp/B0CDQTSSTR/,https://m.media-amazon.com/images/I/715Hn1Gcv7L._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6 inches,20 GB,1 TB,Windows 11 Home
132,4.5,89.0,239.99,B0FCXYS3LG,"SGIN Laptop 17.3 Inch, Windows 11 Notebook Celeron I3 Processor, 4GB DDR3 128GB SSD, FHD IPS Display, HDMI, Type-C, Numpad, for Business and Students",https://www.amazon.com/SGIN-Notebook-Processor-Business-Students/dp/B0FCXYS3LG/,https://m.media-amazon.com/images/I/717yEnBozQL._AC_UY218_.jpg,FREE delivery,2025-08-01,17.3 inches,Info not available,Info not available,Windows 11
133,4.3,2903.0,229.0,B0DQJ9Y4JL,"ASUS 14"" FHD Laptop, Intel Pentium N6000 Processor, 4GB RAM, 224GB Storage(64GB eMMC+160GB Docking Station Set), Intel UHD Graphics, Webcam, Bluetooth, Win 11, Star Black",https://www.amazon.com/ASUS-Pentium-Processor-Graphics-Bluetooth/dp/B0DQJ9Y4JL/,https://m.media-amazon.com/images/I/81kEod68yLL._AC_UY218_.jpg,FREE delivery,2025-08-01,14 inches,4 GB,64 GB,Windows 11
134,4.5,84.0,599.99,B0F6TNG2LN,"HP 2025 New 15.6"" Touch-Screen Business Laptop, Lifetime Office, Intel 6-core i3-1215U Up to 4.4 GHz, 32 GB RAM, 1 TB SSD, UHD Graphics, Long Battery Life, Wi-Fi 6E, Copilot AI Chat, Windows 11 Pro",https://www.amazon.com/HP-Touch-Screen-Business-Lifetime-i3-1215U/dp/B0F6TNG2LN/,https://m.media-amazon.com/images/I/71j5o36UWYL._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6 inches,Info not available,1 TB,Windows 11 Pro
135,4.4,3953.0,193.95,B08YKGZF7P,"HP Chromebook 14 Laptop, Intel Celeron N4000 Processor, 4 GB RAM, 32 GB eMMC, 14” HD Display, Chrome, Lightweight Computer with Webcam and Dual Mics, Home, School, Music, Movies (14a-na0021nr, 2021)",https://www.amazon.com/HP-Chromebook-Processor-Lightweight-14a-na0021nr/dp/B08YKGZF7P/,https://m.media-amazon.com/images/I/81b6IIclRfS._AC_UY218_.jpg,FREE delivery,2025-08-01,14 inches,4 GB,32 GB,Chrome OS
136,4.5,215.0,494.99,B0DZ5LJXL3,"15.6 Business-gaming-Laptop, 6-Cores AMD Ryzen 5 6600H 660M 6nm GPU, 32GB DDR5 1TB SSD(Beat i7-1165G7 up to 4.5GHz)100W Type-C FHD IPS Laptop-Computer with Fingerprint Backlit Keyboard WiFi5 Win11",https://www.amazon.com/Business-gaming-Laptop-AMD-6600H-Laptop-Computer-Fingerprint/dp/B0DZ5LJXL3/,https://m.media-amazon.com/images/I/71CGj3NvNPL._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6 inches,32 GB,1 TB,Windows 11
137,4.6,1708.0,368.99,B0D8Y8KBJR,"Lenovo Ideapad 1 Laptop, 15.6"" FHD (1920x1080) IPS 300nits Anti-Glare Display, Touch, Ryzen 5 7520U, 8GB RAM, 256GB Storage, AMD Radeon Graphics, HDMI, Windows 11, HDMI, Abyss Blue",https://www.amazon.com/Lenovo-Ideapad-1920x1080-Anti-Glare-Graphics/dp/B0D8Y8KBJR/,https://m.media-amazon.com/images/I/61KWQ2MyghL._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6 inches,Info not available,256 GB,Windows 11
138,4.5,89.0,299.0,B0DHRX35K6,"HP 14"" HD Student Business Laptop, Intel Quad-Core N4120, 16GB RAM, 384GB Storage, (128GB eMMC+256GB SD Card), 1 Year Office 365, Slim Design, Webcam, HDMI, Bluetooth, WiFi, Win 11 S, Silver",https://www.amazon.com/HP-Student-Business-Quad-Core-Bluetooth/dp/B0DHRX35K6/,https://m.media-amazon.com/images/I/71i9Yly-UuL._AC_UY218_.jpg,FREE delivery,2025-08-01,14 inches,Info not available,384 GB,Windows 11 Home
139,4.5,557.0,329.99,B0FB4381XX,"NIMO 15.6 IPS-FHD-Laptop, 16GB RAM 1TB SSD Intel Pentium Quad Core N100, Backlit Keyboard Fingerprint (Beat to i3-1115G4 Up to 3.4GHz) Computer for Student-Home WiFi 6 BT5.2 Win 11",https://www.amazon.com/NIMO-IPS-FHD-Laptop-Fingerprint-i3-1115G4-Student-Home/dp/B0FB4381XX/,https://m.media-amazon.com/images/I/71gVmQ-pxAL._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6 inches,16 GB,1024 GB,Windows 11
141,4.8,8.0,325.99,B0FFNJ7D63,"HP 14"" LED Business Laptop Computer, 16GB RAM 640GB Storage (128GB UFS + 512GB SD Card), Intel Quad-Core N150, Windows 11 S & 1-Year Microsoft Office 365 Included, PLUSERA Earphones, Rose Gold",https://www.amazon.com/dp/B0FFNJ7D63/,https://m.media-amazon.com/images/I/51485MwaCPL._AC_UY218_.jpg,FREE delivery,2025-08-01,14 inches,16 GB,640 GB,Windows 11 S
142,4.27458432304038,290.8503562945368,598.99,B0FHSSKW59,"Dell Inspiron Touch Screen Laptop, 15.6"" FHD Business & Student Laptop Computer, Windows 11 Pro Laptop 16GB RAM 1TB SSD, Intel Core i5-1235U Processor, Lifetime Microsoft Office, Fast Charge, Black",https://www.amazon.com/dp/B0FHSSKW59/,https://m.media-amazon.com/images/I/61H0NSaakFL._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6 inches,16 GB,1 TB,Windows 11 Pro
145,4.0,295.0,499.99,B0FCN25JWJ,"acer Aspire 3 Premium Laptop Computer Featuring Backlit Keyboard | AMD Ryzen 5 7430U CPU | 32GB RAM | 1TB SSD | 15.6"" FHD Display | Fast Wi-Fi 6 | Webcam | Copilot AI Chat | Windows 11 Pro",https://www.amazon.com/acer-Aspire-Computer-Featuring-Keyboard/dp/B0FCN25JWJ/,https://m.media-amazon.com/images/I/71N-nWj-3lL._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6 inches,32 GB,1 TB,Windows 11 Pro
146,4.2,1845.0,164.5,B09VZR2BGN,"HP 14"" HD Laptop, Windows 11, Intel Celeron Dual-Core Processor Up to 2.60GHz, 4GB RAM, 64GB SSD, Webcam, Dale Blue (Renewed)",https://www.amazon.com/HP-14-Laptop-Dual-Core-Processor/dp/B09VZR2BGN/,https://m.media-amazon.com/images/I/61G9Yr3n6rL._AC_UY218_.jpg,FREE delivery,2025-08-01,14 inches,4 GB,64 GB,Windows 11
147,5.0,2.0,329.99,B0FDQ7GP94,"15.6"" FHD IPS Student-Laptop-Computer - 16GB RAM 512GB SSD, 4 Cores 13th Gen Intel N150(Beat to i3-1115G4, Up to 3.6GHz), 65W GaN Type-C, Fingerprint, Backlit Keyboard, Wi-Fi 6, BT5.2, Numpad",https://www.amazon.com/15-6-FHD-IPS-Student-Laptop-Computer-Fingerprint/dp/B0FDQ7GP94/,https://m.media-amazon.com/images/I/71QiQ+nnOdL._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6 inches,16 GB,512 GB,Windows 11
148,4.3,16.0,759.98,B0DBQQVNCB,"Lenovo ThinkBook 15 Gen 4 Business Laptop (15.6"" FHD Anti-Glare, Intel 10-Core i7-1255U, 40GB RAM, 1TB SSD), 1080p Webcam, Fingerprint, Thunderbolt 4, Ethernet, Wi-Fi 6, Win 11 Pro w/Copilot, Grey",https://www.amazon.com/Lenovo-ThinkBook-15-Anti-Glare-Fingerprint/dp/B0DBQQVNCB/,https://m.media-amazon.com/images/I/71qJlJ5LM6L._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6 inches,40 GB,1 TB,Windows 11 Pro
149,5.0,9.0,499.99,B0F9BCHTYP,"HP 15 inch Laptop for Home or Work, Intel 4-core Processor, 16GB RAM, 256GB SSD, 15.6"" Micro Edge LED IPS Display, SD Card Reader, HDMI, Windows 11 Pro with Microsoft Office 365 Included, WOWPC USB",https://www.amazon.com/HP-Laptop-Processor-Microsoft-Included/dp/B0F9BCHTYP/,https://m.media-amazon.com/images/I/71evRdRaaVL._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6 inches,Info not available,256 GB,Windows 11 Pro
151,4.1,122.0,299.89,B0F4LNV531,"Lenovo 15.6"" IdeaPad 1 Laptop | 20GB RAM | Dual Storage: 256GB SSD + 128GB eMMC | Wi-Fi 6 | USB-C | 1-Year Microsoft Office 365 | Intel Dual-Core | HD Display | Windows 11 | w/WOWPC Recovery USB",https://www.amazon.com/Lenovo-15-6-IdeaPad-Laptop-Storage/dp/B0F4LNV531/,https://m.media-amazon.com/images/I/71bVWqgkh+L._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6 inches,Info not available,384 GB,Windows 11 Home
152,4.6,124.0,889.99,B0DTW26PXY,"ASUS Vivobook 16 Laptop, Copilot+ PC, 16” WUXGA 60Hz Display, AMD Ryzen AI 7 350 with XDNA NPU, AMD Radeon Graphics, 16GB RAM, 1TB SSD, Quiet Blue, M1607KA-DS76",https://www.amazon.com/dp/B0DTW26PXY/,https://m.media-amazon.com/images/I/61ngs6Iko9L._AC_UY218_.jpg,FREE delivery,2025-08-01,16 inches,Info not available,Info not available,Windows 11 Home
154,4.5,102.0,514.0,B0DT1MCQX9,"Lenovo IdeaPad 1i Laptop, 15.6"" FHD Touchscreen, Intel Core i5-1235U Processor, 24GB RAM, 1TB SSD, Webcam, HDMI, Wi-Fi 6, Windows 11 Home, Blue",https://www.amazon.com/Lenovo-IdeaPad-1i-Touchscreen-Processor/dp/B0DT1MCQX9/,https://m.media-amazon.com/images/I/71PCVp1dbdL._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6 inches,24 GB,1 TB,Windows 11 Home
155,5.0,4.0,848.98,B0DYDQS1L2,"Lenovo Yoga 7i 2-in-1 Business Laptop (16"" FHD+ Touchscreen, Intel Ultra 7 155U (Beat i7-1355U), 16GB DDR5 RAM, 1TB SSD) Fingerprint, Backlit, FHD IR Webcam, Thunderbolt 4, Win 11 Home, 2025 AI PC",https://www.amazon.com/Business-Touchscreen-i7-1355U-Fingerprint-Thunderbolt/dp/B0DYDQS1L2/,https://m.media-amazon.com/images/I/717RH5mlKOL._AC_UY218_.jpg,FREE delivery,2025-08-01,16 inches,Info not available,1 TB,Windows 11 Home
156,4.2,888.0,329.99,B0FDWM6NRT,"HP 14"" Student-Laptop office365 Copilot AI, 4-Cores Intel N150(Up to 3.6GHz) 16GB RAM 256GB Storage(128GB UFS + 128GB Ghost Manta SD Card) Computer-Laptop with Wi-Fi 6 Win11 Honey Lavender",https://www.amazon.com/HP-Student-Laptop-office365-Computer-Laptop-Lavender/dp/B0FDWM6NRT/,https://m.media-amazon.com/images/I/71nyiXH+mjL._AC_UY218_.jpg,FREE delivery,2025-08-01,14 inches,16 GB,128 GB,Windows 11
157,4.2,790.0,418.0,B0CQN3FDH5,"LENOVO IdeaPad 1 Laptop, 15.6” FHD Display, Intel Celeron N4500 Processor, 20GB RAM, 1TB SSD, SD Card Reader, Numeric Keypad, HDMI, Wi-Fi 6, Windows 11 Home, 1 Year Office 365, Grey",https://www.amazon.com/LENOVO-IdeaPad-Display-Celeron-Processor/dp/B0CQN3FDH5/,https://m.media-amazon.com/images/I/71496nJIhVL._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6 inches,20 GB,1 TB,Windows 11 Home
159,4.3,136.0,614.0,B0DQ5SGHSH,"HP Premium 17.3"" Touchscreen Laptop, 8-Cores Intel Core i3-N305, 32GB RAM, 128GB eMMC + 1TB SSD, Webcam, HDMI, Wi-Fi 6, Windows 11 S, Silver",https://www.amazon.com/HP-Premium-Touchscreen-8-Cores-i3-N305/dp/B0DQ5SGHSH/,https://m.media-amazon.com/images/I/718QrGFFiPL._AC_UY218_.jpg,FREE delivery,2025-08-01,17.3 inches,32 GB,1 TB,Windows 11 S
160,5.0,9.0,379.99,B0F1C75HJH,HP 14 Ultrabook • Intel 4-Core N150 • Microsoft 365 • Copilot AI • 16GB RAM • 1.6TB Storage (128GB UFS withHP 512GB P500 Portable SSD + 1TB OneDrive) • Wi-Fi 6 • 12 Hr Battery • Lavender • Win 11,https://www.amazon.com/HP-Ultrabook-Microsoft-Portable-OneDrive/dp/B0F1C75HJH/,https://m.media-amazon.com/images/I/71ukd97hXOL._AC_UY218_.jpg,FREE delivery,2025-08-01,14 inches,16 GB,1.6 TB,Windows 11 Home
161,4.1,65.0,299.98,B0DHC27LW7,"15.6 Inch Laptop, Gaming Laptop, Laptops 24GB 1TB SSD, Lap top Computer N5095, Traditional Laptops Computers 180 Angle Opening, Lap top Fingerprint Unlock Backlit Keyboard, 1920X1080 FHD IPS MINI-HDMI",https://www.amazon.com/Traditional-Computers-Fingerprint-1920X1080-MINI-HDMI/dp/B0DHC27LW7/,https://m.media-amazon.com/images/I/61h0U2kWaZL._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6 inches,Info not available,1 TB,Wind 11 PRO
167,4.6,5.0,399.0,B0DTB395L1,"Machenike 17.3’’ Laptop, Intel Processor, 16GB DDR5 RAM, 1TB SSD, Backlit Keyboard, Large-Screen with 120Hz Refresh Rate, Perfect for Work, School, and Streaming, Windows 11 Home, Modern Grey",https://www.amazon.com/Machenike-Processor-Keyboard-Large-Screen-Streaming/dp/B0DTB395L1/,https://m.media-amazon.com/images/I/71n2g371snL._AC_UY218_.jpg,FREE delivery,2025-08-01,17.3 inches,16 GB,1 TB,Windows 11 Home
168,3.9,28.0,287.94,B0BPJTM8CD,"Dell Latitude 5510 Laptop PC Intel Core i7-10610U 10th Gen Processor, 16GB Ram, 512GB NVMe SSD, Type C, HDMI, Webcam, Windows 10 Pro (Renewed)",https://www.amazon.com/Dell-Latitude-i7-10610U-Processor-Windows/dp/B0BPJTM8CD/,https://m.media-amazon.com/images/I/71bOpg5J+rL._AC_UY218_.jpg,FREE delivery,2025-08-01,15 inches,16,512 GB,Windows 10 Pro
170,5.0,2.0,299.99,B0DRJLTMBR,"VGKE 2-in-1 Touch-Screen Laptop, 12.3"" 3K IPS Tablet PC with Keyboard, Celeron J4125, Up to 2.7Ghz, 8GB RAM, 256GB SSD, USB Type-C, Webcam, Silver",https://www.amazon.com/VGKE-Touch-Screen-Laptop-Keyboard-Celeron/dp/B0DRJLTMBR/,https://m.media-amazon.com/images/I/71ITIPj0tFL._AC_UY218_.jpg,FREE delivery,2025-08-01,12.3 inches,Info not available,256 GB,Info not available
171,4.0,78.0,209.99,B0C6R7KY1B,"HP 15'' HD Premium Laptop, Intel Celeron Quad-core Processor 2.59GHz Turbo Speed, 8GB DDR4 Memory, 128GB SSD, Ultra-Fast WiFi, Windows 11 OS (Renewed)",https://www.amazon.com/HP-15-Laptop-Quad-core-Ultra-Fast/dp/B0C6R7KY1B/,https://m.media-amazon.com/images/I/615xxnj1MUL._AC_UY218_.jpg,FREE delivery,2025-08-01,15 inches,8 GB,128 GB,Windows
172,4.2,565.0,378.0,B09LM6SZKG,"HP 15.6"" Diagonal Full HD (1920 x 1080) Laptop, 11th Gen Intel Core i5-1135G7 Processor, 8GB DDR4 RAM, 256GB SSD, 802.11ac, Bluetooth, HDMI, Windows 11",https://www.amazon.com/HP-Diagonal-i5-1135G7-Processor-Bluetooth/dp/B09LM6SZKG/,https://m.media-amazon.com/images/I/61lf6OAhnLL._AC_UY218_.jpg,FREE delivery,2025-08-01,15 inches,8 GB,256 GB,Windows 11 Home
176,4.4,77.0,275.49,B0DMSWTJN3,"Laptop, 12GB LPDDR5 RAM 1TB SSD, 15.6 Inch Laptop Computer, Win11 Pro, N95 Quad Core Processor, Up to 3.4GHz, Preinstall Office Pro Plus 2024, WiFi 5, BT 5.0, USB-C, Fingerprint,Gray",https://www.amazon.com/VIGSENUP-N95-Processor-Preinstall-Fingerprint/dp/B0DMSWTJN3/,https://m.media-amazon.com/images/I/71gW+HAenTL._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6 inches,Info not available,1 TB,Windows 11
177,4.5,56.0,839.99,B0F1B8Q5GT,"ASUS TUF Gaming F16 (2024) Gaming Laptop, 16” FHD+ 144Hz IPS-Level 16:10 Display, Intel® Core™ 5 210H Processor, NVIDIA® GeForce RTX™ 4050, 8GB DDR5, 512GB PCIe Gen4 SSD, Wi-Fi 6, Windows 11 Home",https://www.amazon.com/ASUS-Gaming-Laptop-144Hz-IPS-Level/dp/B0F1B8Q5GT/,https://m.media-amazon.com/images/I/71ZEi4fMrzL._AC_UY218_.jpg,FREE delivery,2025-08-01,16 inches,Info not available,512 GB,Windows 11 Home
179,4.4,17.0,276.99,B0FD6TRYD8,"HP 15.6"" FHD Laptop Computer Student and Business • The New Version for Everyday Use • AMD Dual-Core Silver CPU • 8GB RAM • 256GB PCIe • Type-C • RJ-45 • 1Yr Office 365 • Windows 11 Pro",https://www.amazon.com/HP-Computer-Business-Everyday-Dual-Core/dp/B0FD6TRYD8/,https://m.media-amazon.com/images/I/7189y+oc+yL._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6 inches,Info not available,256 GB,Windows 11 Pro
180,4.1,424.0,179.98,B0D6PHQVSV,"ASUS Lightweight 15.5"" Full HD Laptop, Windows 11 Home OS, Intel Celeron Processor Up to 2.76GHz, 4GB LPDDR4, 128GB SSD, Backlit Keyboard, Star Black (Renewed)",https://www.amazon.com/ASUS-Lightweight-15-5-Laptop-Processor/dp/B0D6PHQVSV/,https://m.media-amazon.com/images/I/81iWt-wCcpL._AC_UY218_.jpg,FREE delivery,2025-08-01,15.5 inches,4,128 GB,Windows 11
181,5.0,3.0,659.99,B0FHQ5TQD2,"2025 AMD Laptop, 16 inch Laptop Computer with AMD Ryzen 7 7735HS Processor (8C/16T, up to 4.75GHz), 16GB DDR5 512GB NVMe SSD Work Laptop, 16″ FHD Display, Metal casing, WiFi-6, Backlit KB, Webcam,HDMI",https://www.amazon.com/Computer-Processor-4-75GHz-16-inch-Display/dp/B0FHQ5TQD2/,https://m.media-amazon.com/images/I/81oDWBM3MGL._AC_UY218_.jpg,FREE delivery,2025-08-01,16 inches,Info not available,512 GB,Windows 11
183,4.1,121.0,239.99,B0DTB7ZY8M,"ASUS 14"" FHD Laptop Computer, 4-Core Intel Pentium, Windows 11 Pro with Microsoft Office Lifetime Suite, 4GB RAM 576GB Storage (256GB SSD + 256GB Docking Station +64GB eMMC), PLUSERA Earphones, Black",https://www.amazon.com/ASUS-14-Computer-Microsoft-Earphones/dp/B0DTB7ZY8M/,https://m.media-amazon.com/images/I/61xnwLgyIJL._AC_UY218_.jpg,FREE delivery,2025-08-01,14 inches,4 GB,576 GB,Windows 11
185,4.6,284.0,332.99,B0FDXBLHJ4,"Lenovo V15 Laptop for Student & Business with Microsoft Office, AMD Ryzen 3 7320U (Beat i7-1065G7), 15.6 FHD, Radeon Graphics, 16GB RAM 512GB SSD, Ethernet Port RJ-45, WiFi6, Windows 11 Pro, WOWPC USB",https://www.amazon.com/dp/B0FDXBLHJ4/,https://m.media-amazon.com/images/I/71xQhtLEBHL._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6 inches,16 GB,512 GB,Windows 11 Pro
188,4.2,95.0,229.98,B0DQXHKYJ4,"HP 14"" Ultra Light Laptop for Student & Home (Intel Quad-Core N4120, 4GB RAM, 128GB(64GB + 64GB SD), 1-Year Office 365) 11-Hr Long Battery Life, Webcam, WiFi, Win 11 Home in S Mode - Snow White",https://www.amazon.com/HP-14-Student-Quad-Core-Battery/dp/B0DQXHKYJ4/,https://m.media-amazon.com/images/I/81qzTdQkqJL._AC_UY218_.jpg,FREE delivery,2025-08-01,14 inches,Info not available,128 GB,Windows 11 Home
189,4.4,278.0,399.99,B0F2KT481H,"Dell Inspiron 3520 Laptop - 15.6-inch FHD (1920 x 1080) 120Hz Display, Intel Core i5-1235U Processor, 8GB DDR4 RAM, 512GB SSD, WiFi 5, Windows 11 S Mode - Carbon Black",https://www.amazon.com/Dell-Inspiron-3520-Laptop-15-6-inch/dp/B0F2KT481H/,https://m.media-amazon.com/images/I/61IJqiVvruL._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6 inches,8 GB,512 GB,Windows 11 Home
192,3.8,34.0,1159.99,B0F7XSTR9Z,"Dell Inspiron 15 Business Laptop, 15.6"" FHD Touchscreen, Intel 10-Core i7-1355U, 64 GB RAM, 2 TB SSD, Office Pro Lifetime License, Intel Iris Xe GPU, Webcam, Wi-Fi 6, Windows 11 Pro, w/Accessories",https://www.amazon.com/Dell-Inspiron-Laptop-Touchscreen-Accessories/dp/B0F7XSTR9Z/,https://m.media-amazon.com/images/I/81tV6CRKLtL._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6 inches,Info not available,2 TB,Windows 11 Pro
193,4.6,8.0,1299.99,B0F99WR1WH,"15.6 Inch Laptop-Computer with MS Office, 12th Gen Intel Quad-Core N5095, 16GB RAM 1TB SSD (Expandable to 2TB), Win 11 Laptop, Backlit, Fingerprint, Type-C, HDMI, USB3.2, BT5.0, WiFi 5G",https://www.amazon.com/BLUEING-Laptop-Computer-Quad-Core-Expandable-Fingerprint/dp/B0F99WR1WH/,https://m.media-amazon.com/images/I/71qNoacGVQL._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6 inches,Info not available,1 TB,Info not available
194,4.3,86.0,217.99,B0DHVJSVKF,"15.6 inch Laptop, 8gb RAM Gaming Laptop with 256GB SSD, Traditional Laptops N4000, Netbook Computers Full HD 1920X1080 Display WiFi5 Mini-HDMI 180 Angle Opening laptops for Student Business",https://www.amazon.com/Computer-notebook-Computers-1920X1080-Mini-HDMI/dp/B0DHVJSVKF/,https://m.media-amazon.com/images/I/61iCliVCz+L._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6 inches,Info not available,256 GB,Windows 11
195,4.4,426.0,233.58,B08KSKH9MJ,"HP Stream 14"" HD BrightView Laptop, Intel Celeron N4120 Processor, 4GB RAM, 64GB Storage, Intel HD Graphics, 720p Webcam, 1 Year Office 365, Pink, Win 11 S, 32GB Hotface USB Card",https://www.amazon.com/HP-Stream-BrightView-Graphics-Bluetooth/dp/B08KSKH9MJ/,https://m.media-amazon.com/images/I/6164gAduugL._AC_UY218_.jpg,FREE delivery,2025-08-01,14 inches,4 GB,64 GB,Windows 11 S
196,3.9,161.0,409.99,B0F4ZC516G,"Lenovo IdeaPad 15.6"" Laptop, 20GB RAM 1.6TB Storage (1TB SSD+128GB eMMC+512GB SD Card), Windows 11 Pro with 1-Year Microsoft Office 365 Included, Intel Celeron Processor, PLUSERA Earphones",https://www.amazon.com/dp/B0F4ZC516G/,https://m.media-amazon.com/images/I/61+HL6QmgLL._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6,20 GB,1.6 TB,Windows 11 Pro
198,4.1,26.0,1099.99,B0FDGRWGXT,"NIMO 15.6"" IPS FHD-Gaming-Laptop, 8 Cores AMD Ryzen 7 6800H 32GB DDR5 RAM 1TB SSD (Beat i7-12700H, Up to 4.7GHz) AMD Radeon 680M GPU-Computer with 100W GaN Type-C Backlit Keyboard Fingerprint",https://www.amazon.com/NIMO-FHD-Gaming-Laptop-i7-12700H-GPU-Computer-Fingerprint/dp/B0FDGRWGXT/,https://m.media-amazon.com/images/I/71E1uEV7AlL._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6 inches,32 GB,1 TB,Windows 11
199,4.6,124.0,629.99,B0DTWBM95H,"ASUS Vivobook 16 Laptop, Copilot+ PC, 16” WUXGA 60Hz Display, AMD Ryzen AI 5 340 with XDNA NPU, AMD Radeon Graphics, 16GB RAM, 512GB SSD, Quiet Blue, M1607KA-DS54",https://www.amazon.com/ASUS-Vivobook-Copilot-Graphics-M1607KA-DS54/dp/B0DTWBM95H/,https://m.media-amazon.com/images/I/61ngs6Iko9L._AC_UY218_.jpg,FREE delivery,2025-08-01,16 inches,Info not available,512 GB per second,Windows 11 Home
